Timestamp,Milliseconds,X,Y,Z
2021-12-12 18:21:39,1,-4.2088256,7.99629,3.0021996
2021-12-12 18:21:39,102,-3.8904104,8.020231,3.2392156
2021-12-12 18:21:39,201,-4.433871,8.154301,3.516931
2021-12-12 18:21:39,301,-4.194461,7.728151,3.9598393
2021-12-12 18:21:39,401,-4.141791,7.539017,3.806617
2021-12-12 18:21:39,502,-4.826503,7.3139715,4.019692
2021-12-12 18:21:40,601,-4.362048,7.562958,3.78507
2021-12-12 18:21:40,701,-5.267017,7.8622203,2.8489776
2021-12-12 18:21:40,802,-5.408269,7.926861,2.497045
2021-12-12 18:21:40,901,-5.0826716,7.8885555,2.717302
2021-12-12 18:21:40,1001,-5.262229,7.7664566,2.8513715
2021-12-12 18:21:40,1102,-5.037184,7.632387,2.9160123
2021-12-12 18:21:40,1201,-5.769778,7.8717966,3.2392156
2021-12-12 18:21:40,1301,-4.345289,7.3043957,4.043633
2021-12-12 18:21:40,1402,-3.2559743,7.5797167,4.6158223
2021-12-12 18:21:40,1501,-2.4443748,7.4815583,5.039578
2021-12-12 18:21:41,1602,-2.3845222,7.7018156,5.7099257
2021-12-12 18:21:41,1701,-3.0931754,7.859826,6.540678
2021-12-12 18:21:41,1801,-3.804223,7.519864,6.306056
2021-12-12 18:21:41,1901,-2.983047,7.1894784,5.0539427
2021-12-12 18:21:41,2002,-2.906436,7.708998,4.5248466
2021-12-12 18:21:41,2101,-2.3079112,8.08966,4.2112193
2021-12-12 18:21:41,2202,-2.8202484,8.642696,4.553576
2021-12-12 18:21:41,2301,-2.7460313,7.8694024,4.1824903
2021-12-12 18:21:41,2402,-1.8027564,8.185424,3.5312958
2021-12-12 18:21:41,2501,-1.9440081,8.611573,2.7053316
2021-12-12 18:21:42,2601,-1.5872875,8.901259,2.7699723
2021-12-12 18:21:42,2702,-1.963161,8.889289,3.5121427
2021-12-12 18:21:42,2801,-2.2696054,8.846195,3.7635233
2021-12-12 18:21:42,2902,-1.8243033,8.805495,3.856893
2021-12-12 18:21:42,3001,-1.453218,8.776766,3.1841512
2021-12-12 18:21:42,3102,-0.5434604,8.415257,4.06518
2021-12-12 18:21:42,3201,0.0,9.047299,3.8401344
2021-12-12 18:21:42,3301,0.08139936,9.178975,3.6964886
2021-12-12 18:21:42,3402,1.3718187,8.144724,4.314166
2021-12-12 18:21:42,3501,19.83032,7.493529,2.1451125
2021-12-12 18:21:43,3602,12.248209,-4.11785,2.47071
2021-12-12 18:21:43,3701,-36.7159,-21.630682,5.992429
2021-12-12 18:21:43,3801,-8.594815,1.4077301,6.2222624
2021-12-12 18:21:43,3902,-10.866814,2.90883,3.8209815
2021-12-12 18:21:43,4001,-9.040117,2.8178542,4.4027476
2021-12-12 18:21:43,4103,-7.637175,2.7053316,4.460206
2021-12-12 18:21:43,4202,-8.321887,2.7508194,4.658916
2021-12-12 18:21:43,4301,-7.7975793,2.7699723,5.384328
2021-12-12 18:21:43,4402,-7.012315,3.7659173,5.554309
2021-12-12 18:21:43,4501,-5.554309,5.3699636,5.501639
2021-12-12 18:21:44,4601,-4.366836,5.4130573,5.6811967
2021-12-12 18:21:44,4702,-2.6071734,6.638836,5.401087
2021-12-12 18:21:44,4801,-2.3653696,7.4312825,5.1066127
2021-12-12 18:21:44,4901,-0.8714519,7.7664566,4.005327
2021-12-12 18:21:44,5002,-0.045487873,9.042511,4.627793
2021-12-12 18:21:44,5101,-0.5602191,9.068846,4.673281
2021-12-12 18:21:44,5202,1.1515615,8.748037,3.8616812
2021-12-12 18:21:44,5301,0.73498833,8.702549,4.06518
2021-12-12 18:21:44,5401,1.7668449,8.554115,4.1010914
2021-12-12 18:21:44,5502,2.37734,8.482292,3.9957507
2021-12-12 18:21:45,5601,2.475498,8.760007,4.151367
2021-12-12 18:21:45,5703,4.5487876,7.8717966,3.344556
